"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"26585","9_1350","21",348902.1875,1655.21140815571,21,NA,NA,348902.1875,NA,NA,1655.21140815571,NA,NA,26825.565658139,14801.4097075463,34.89021875,1655.21140815571,0,0,1145.91559026165,509.295817894065,0,0,0,0,0,16.2067307692308,8.94230769230769,16.3824997505546,9.25,1677,9,1350,NA,920219,2,52,4,1,1,"S",920303,2,239,1,"0239J06","472","4686",91,475,"3","3","0","0","12",12,1,1,9,1,"80",80,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,2,NA,4,0,NA,NA,"M713",354,NA,"0.50",NA,"IFN2",25,475,21,"19920219",1992,11
"26586","9_1351","21",407375.402777778,2019.49938901049,21,NA,NA,407375.402777778,NA,NA,2019.49938901049,NA,NA,31757.0699892542,18205.5571014562,40.7375402777778,2019.49938901049,0,381.971863420549,1082.25361302489,541.126806512444,14.1471060526129,0,0,0,0,15.7252189141856,9.01488616462347,16.0262014557357,9.56451612903226,1678,9,1351,NA,920219,2,55,5,1,1,"S",920303,2,239,1,"0239J07","473","4686",91,475,"3","3","0","0","11",11,2,4,9,1,"75",90,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,4,0,NA,NA,"01",257,NA,"5.25",NA,"IFN2",25,475,21,"19920219",1992,11
"26587","9_1352","21",93805.4375,732.112738222719,21,NA,NA,93805.4375,NA,NA,732.112738222719,NA,NA,9232.57824876085,4535.91587811902,9.38054375,732.112738222719,0,381.971863420549,350.14087480217,0,0,0,0,0,0,12.6108695652174,6.19565217391304,12.7726227261416,6.5,1679,9,1352,NA,920219,2,14,4,1,1,"S",920303,2,239,1,"0239J07","474","4686",91,303,"6","6","0","0","11",11,3,3,9,1,"40",60,21,0,8,1,3,NA,43,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,57,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",279,NA,"3.00",NA,"IFN2",20,303,21,"19920219",1992,11
"26589","9_1357","21",99792.5,859.436692696235,21,43,NA,99792.5,72943.7916666667,NA,859.436692696235,325.383439210097,NA,15299.3878405982,9025.85366156704,17.2736291666667,1184.82013190633,0,636.619772367581,445.633840657307,31.8309886183791,56.5884242104517,14.1471060526129,0,0,0,12.9128358208955,7.61791044776119,13.624502181786,10.4137931034483,1684,9,1357,NA,920220,0,25,6,3,1,"S",920303,4,239,1,"0239J07","475","4685",91,303,"6","6","0","0","11",11,2,3,9,1,"50",80,21,0,6,2,3,NA,43,NA,4,NA,4,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,37,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",175,NA,"2.75",NA,"IFN2",20,303,21,"19920220",1992,11
"26593","9_1360","21",156165.506944444,523.442923946678,21,25,NA,156165.506944444,108277.0625,NA,523.442923946678,954.929658551372,NA,20893.1535738014,10044.4452973552,26.4442569444444,1478.37258249805,0,795.774715459477,286.478897565412,254.647908947033,127.323954473516,14.1471060526129,0,0,0,14.1325358851675,6.79425837320574,15.0913744019461,7.4375,1687,9,1360,NA,920220,0,34,6,0,2,"S",920303,4,239,1,"0239J03","460","4684",91,177,"3","3","0","0","10",10,1,1,9,1,"70",90,21,0,6,2,4,NA,25,NA,4,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,15,25,1,2,15,NA,NA,NA,NA,21,25,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,2,NA,3,NA,4,0,NA,NA,"P402",321,NA,"0.25",NA,"IFN2",15,177,21,"19920220",1992,11
"26597","9_1361","21",359668.326388889,1506.66679460328,21,NA,NA,359668.326388889,NA,NA,1506.66679460328,NA,NA,26005.3871847387,12615.6818224176,35.9668326388889,1506.66679460328,0,0,827.605704077856,636.619772367581,42.4413181578388,0,0,0,0,17.2602112676056,8.37323943661972,17.4340203210272,9.55,1688,9,1361,NA,920220,0,49,5,1,2,"S",920303,4,239,1,"0239J03","462","4684",91,26,"3","3","0","0","10",10,1,1,9,1,"60",95,21,0,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,2,4,2,3,NA,NA,"01",230,NA,"0.50",NA,"IFN2",25,26,21,"19920220",1992,11
"26604","9_1372","21",131562.875,954.929658551372,21,43,NA,131562.875,5852.25,NA,954.929658551372,127.323954473516,NA,13512.2546685019,6780.00057571474,13.7415125,1082.25361302489,0,477.464829275686,604.788783749202,0,0,0,0,0,0,12.4852941176471,6.26470588235294,12.7147494250251,6.875,1699,9,1372,NA,920220,3,25,4,1,2,"S",920303,2,239,2,"0239J04","464","4683",91,335,"3","3","0","0","10",10,1,1,9,1,"50",90,21,0,5,2,3,NA,43,NA,5,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,16,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,0,0,NA,NA,"01",378,NA,"0.25",NA,"IFN2",16,335,21,"19920220",1992,11
"26614","9_1379","21",594954.381944444,2348.41960473374,21,43,NA,594954.381944444,6453.44444444445,NA,2348.41960473374,14.1471060526129,NA,41353.2288635672,24578.8283781584,60.1407826388889,2362.56671078636,0,254.647908947033,827.605704077856,1082.25361302489,169.765272631355,28.2942121052258,0,0,0,17.5035179640719,10.4034431137725,18.0031109046606,11.25,1706,9,1379,NA,920220,3,76,6,1,0,"S",920304,4,239,1,"0239J09","480","4683",91,407,"3","3","3","3","11",11,4,4,9,1,"85",90,21,0,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,21,43,65,37,15,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,4,0,NA,NA,"M714",231,NA,"6.25",NA,"IFN2",30,407,21,"19920220",1992,11
"26618","9_1380","21",320111.465277778,749.796620788485,21,NA,NA,320111.465277778,NA,NA,749.796620788485,NA,NA,17143.639953382,8436.98037212703,32.0111465277778,749.796620788485,0,0,95.4929658551372,286.478897565412,268.795014999645,70.7355302630646,28.2942121052258,0,0,22.8643867924528,11.252358490566,23.3149202674054,11.6875,1707,9,1380,NA,920220,3,38,4,1,2,"S",920304,4,239,1,"0239J10","481","4683",91,346,"3","3","3","3","11",11,2,4,9,1,"70",60,21,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,43,71,15,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",3,NA,"7.00",NA,"IFN2",34,346,21,"19920220",1992,11
"26623","9_1389","21",122580.25,1273.23954473516,21,43,NA,122580.25,71075.875,NA,1273.23954473516,891.267681314614,NA,22698.6779837661,12477.7475384046,19.3656125,2164.50722604978,0,1782.53536262923,381.971863420549,0,0,0,0,0,0,10.4867647058824,5.76470588235294,10.6731142431372,6.375,1716,9,1389,NA,920220,3,26,4,2,2,"S",920304,4,239,1,"0239K08","475","4682",91,303,"3","3","3","3","12",12,2,2,9,1,"70",80,21,0,5,1,3,NA,43,NA,5,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,18,43,3,6,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",110,NA,"1.25",NA,"IFN2",18,303,21,"19920220",1992,11
"26627","9_1390","21",125548.875,1591.54943091895,21,NA,NA,125548.875,NA,NA,1591.54943091895,NA,NA,15791.3534535779,8896.76131883695,12.5548875,1591.54943091895,0,1527.8874536822,63.6619772367581,0,0,0,0,0,0,9.922,5.59,10.0219309516679,5.58333333333333,1717,9,1390,NA,920220,3,14,4,2,1,"S",920304,4,239,1,"0239K08","476","4682",91,303,"3","3","3","3","12",12,2,4,9,1,"70",70,21,0,5,1,3,NA,43,NA,5,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",260,NA,"6.00",NA,"IFN2",20,303,21,"19920220",1992,11
"26629","9_1391","21",278953.569444444,877.120575262001,21,NA,NA,278953.569444444,NA,NA,877.120575262001,NA,NA,17228.345750872,10502.4578558085,27.8953569444444,877.120575262001,0,0,254.647908947033,396.118969473162,169.765272631355,42.4413181578388,14.1471060526129,0,0,19.641935483871,11.9737903225806,20.122937181397,13.4375,1718,9,1391,NA,920220,3,37,5,0,1,"S",920304,4,239,1,"0239K08","477","4682",91,303,"3","3","3","3","13",13,4,5,9,1,"85",70,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,38,NA,NA,NA,NA,NA,NA,NA,NA,21,78,NA,NA,NA,NA,NA,2,6,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"P714",10,NA,"8.50",NA,"IFN2",38,303,21,"19920220",1992,11
"26630","9_1393","21",32300.3888888889,56.5884242104517,21,25,NA,32300.3888888889,22232.6944444444,NA,56.5884242104517,28.2942121052258,NA,2411.37422666787,1075.18005999858,5.45330833333333,84.8826363156775,0,0,0,14.1471060526129,14.1471060526129,56.5884242104517,0,0,0,28.4083333333333,12.6666666666667,28.6006337342374,12.6666666666667,1720,9,1393,NA,920220,3,6,4,2,2,"S",920305,4,239,1,"0239K09","479","4682",91,407,"3","3","3","3","12",12,5,5,9,1,"70",40,21,0,7,1,4,NA,25,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,43,95,15,NA,NA,2,2,"W","17",NA,NA,NA,"2",1,2,NA,0,NA,0,0,NA,NA,"01",255,NA,"16.00",NA,"IFN2",24,407,21,"19920220",1992,11
"26634","9_1394","21",408412.090277778,1121.15815466957,21,NA,NA,408412.090277778,NA,NA,1121.15815466957,NA,NA,23429.1991725579,15625.478635111,40.8412090277778,1121.15815466957,0,0,445.633840657307,222.816920328653,297.089227104871,155.618166578742,0,0,0,20.8973186119874,13.9369085173502,21.5362911741886,15.4375,1721,9,1394,NA,920220,3,53,5,0,0,"S",920305,4,239,1,"0239K09","480","4682",91,407,"3","3","3","3","13",13,4,4,9,1,"85",85,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,39,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"P902",10,NA,"6.50",NA,"IFN2",39,407,21,"19920220",1992,11
"26635","9_1395","21",438319.902777778,1793.14569216869,21,NA,NA,438319.902777778,NA,NA,1793.14569216869,NA,NA,30515.6614331374,19415.1346689547,43.8319902777778,1793.14569216869,0,381.971863420549,509.295817894065,732.112738222719,155.618166578742,14.1471060526129,0,0,0,17.0179487179487,10.82741617357,17.6417988612597,12.6875,1722,9,1395,NA,920220,3,54,4,2,2,"S",920305,4,239,1,"0239K10","481","4682",91,346,"3","3","3","3","12",12,4,5,9,1,"70",80,21,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,42,NA,NA,NA,NA,NA,NA,NA,NA,21,43,44,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",95,NA,"12.00",NA,"IFN2",42,346,21,"19920220",1992,11
"26636","9_1397","21",7182.5625,31.8309886183791,21,NA,NA,7182.5625,NA,NA,31.8309886183791,NA,NA,539.535257081525,206.901426019464,0.71825625,31.8309886183791,0,0,31.8309886183791,0,0,0,0,0,0,16.95,6.5,16.95,6.5,1724,9,1397,NA,920221,2,1,1,0,3,"S",920305,4,239,1,"0239K10","483","4682",91,346,"6","6","3","3","10",10,4,5,9,1,"50",10,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"2",1,1,NA,0,NA,0,0,NA,NA,"01",270,NA,"13.50",NA,"IFN2",19,346,21,"19920221",1992,11
"26637","9_1398","21",178284.0625,1145.91559026165,21,NA,NA,178284.0625,NA,NA,1145.91559026165,NA,NA,15665.6210485353,7002.81749604339,17.82840625,1145.91559026165,0,509.295817894065,477.464829275686,159.154943091895,0,0,0,0,0,13.6708333333333,6.11111111111111,14.0745658113413,7.375,1725,9,1398,NA,920221,2,24,4,2,3,"S",920305,4,239,1,"0239K11","484","4682",91,346,"6","6","3","3","13",13,4,5,9,1,"50",70,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,21,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",315,NA,"12.50",NA,"IFN2",21,346,21,"19920221",1992,11
"26642","9_1401","21",164749.75,1177.74657888003,21,43,NA,164749.75,21856.25,NA,1177.74657888003,381.971863420549,NA,18662.5086269556,10138.1698749537,18.6606,1559.71844230057,0,891.267681314614,636.619772367581,31.8309886183791,0,0,0,0,0,11.965306122449,6.5,12.3422618904084,7.125,1728,9,1401,NA,920221,2,28,5,3,0,"S",920305,4,239,1,"0239K04","464","4681",91,335,"3","3","0","0","10",10,2,3,9,1,"45",99,21,0,8,2,3,NA,43,NA,2,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,15,43,3,6,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,3,1,3,NA,0,0,NA,NA,"M203",33,NA,"4.00",NA,"IFN2",15,335,21,"19920221",1992,11
"26646","9_1405","21",434787.791666667,1029.20196532759,21,NA,NA,434787.791666667,NA,NA,1029.20196532759,NA,NA,23465.804809469,14451.2688327441,43.4787791666667,1029.20196532759,0,0,127.323954473516,350.14087480217,424.413181578388,99.0297423682904,28.2942121052258,0,0,22.8,14.0412371134021,23.192278976498,14.125,1732,9,1405,NA,920224,0,54,4,0,0,"S",920305,4,239,1,"0239K08","476","4681",91,303,"3","3","3","3","13",13,2,3,9,1,"75",80,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,40,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"P902",300,NA,"2.75",NA,"IFN2",40,303,21,"19920224",1992,11
"26647","9_1406","21",379112.173611111,862.973469209388,21,NA,NA,379112.173611111,NA,NA,862.973469209388,NA,NA,20181.3773005293,10803.0838594265,37.9112173611111,862.973469209388,0,0,31.8309886183791,350.14087480217,353.677651315323,127.323954473516,0,0,0,23.3858606557377,12.5184426229508,23.6504932277962,13.5,1733,9,1406,NA,920224,0,46,5,2,1,"S",920305,4,239,1,"0239K08","477","4681",91,303,"3","3","3","3","14",14,2,2,9,1,"70",80,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,38,NA,NA,NA,NA,NA,NA,NA,NA,21,43,78,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",325,NA,"2.00",NA,"IFN2",38,303,21,"19920224",1992,11
"26656","9_1415","21",125143.25,732.112738222719,21,NA,NA,125143.25,NA,NA,732.112738222719,NA,NA,10660.1980882952,4886.05675292119,12.514325,732.112738222719,0,127.323954473516,541.126806512444,63.6619772367581,0,0,0,0,0,14.5608695652174,6.67391304347826,14.7526416204898,7.125,1742,9,1415,NA,920224,0,20,4,2,2,"S",920304,2,239,1,"0239K04","465","4680",91,335,"6","6","0","0","11",11,2,3,9,1,"60",90,21,0,7,4,3,NA,43,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,1,6,26,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,3,1,3,NA,0,0,NA,NA,"01",153,NA,"3.00",NA,"IFN2",26,335,21,"19920224",1992,11
"26659","9_1422","21",18396.25,254.647908947033,21,NA,NA,18396.25,NA,NA,254.647908947033,NA,NA,2400.05654182578,1018.59163578813,1.839625,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,9.425,4,9.5906855855043,4,1749,9,1422,NA,920224,0,2,2,2,3,"S",920304,2,239,1,"0239K08","476","4680",91,303,"3","3","3","3","14",14,3,4,9,1,"30",60,21,0,5,1,2,NA,43,NA,5,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,15,43,3,6,NA,NA,NA,NA,NA,21,43,15,57,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",205,NA,"6.50",NA,"IFN2",15,303,21,"19920224",1992,11
"26661","9_1423","21",447952.555555556,1874.49155197121,21,43,NA,447952.555555556,14555.25,NA,1874.49155197121,254.647908947033,NA,33026.0654021735,22191.5042317799,46.2507805555556,2129.13946091824,127.323954473516,636.619772367581,509.295817894065,572.957795130823,240.50080289442,28.2942121052258,14.1471060526129,0,0,15.5114617940199,10.4227574750831,16.6307769170231,12.8125,1750,9,1423,NA,920224,0,60,5,2,1,"S",920304,2,239,1,"0239K08","477","4680",91,303,"3","3","3","3","14",14,4,4,9,1,"40",80,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,41,NA,NA,NA,NA,NA,NA,NA,NA,21,43,71,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",285,NA,"4.25",NA,"IFN2",41,303,21,"19920224",1992,11
"26665","9_1427","21",65225.5625,254.647908947033,21,25,NA,65225.5625,13660.8125,NA,254.647908947033,63.6619772367581,NA,5621.35259000574,1893.94382279355,7.8886375,318.309886183791,0,0,190.985931710274,127.323954473516,0,0,0,0,0,17.66,5.95,17.7636004233376,6.25,1754,9,1427,NA,920224,0,10,4,1,2,"S",920304,2,239,1,"0239K10","481","4680",91,346,"3","3","3","3","17",17,2,4,9,1,"40",40,21,0,7,2,4,NA,25,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,78,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P714",380,NA,"5.50",NA,"IFN2",24,346,21,"19920224",1992,11
"26669","9_1428","21",398461.965277778,1099.93749559065,21,55,NA,398461.965277778,9157.5625,NA,1099.93749559065,63.6619772367581,NA,23297.1005697916,12460.0636558388,40.7619527777778,1163.59947282741,0,127.323954473516,254.647908947033,413.802852038928,212.206590789194,113.176848420903,28.2942121052258,14.1471060526129,0,20.0215805471125,10.7082066869301,21.1193618939709,13.1875,1755,9,1428,NA,920224,0,48,5,2,3,"S",920304,2,239,1,"0239K10","482","4680",91,346,"3","3","3","3","13",13,4,5,9,1,"90",80,21,0,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,32,NA,NA,NA,NA,NA,NA,NA,NA,21,78,55,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"M714",330,NA,"11.50",NA,"IFN2",32,346,21,"19920224",1992,11
"26675","9_1429","21",417978.597222222,2150.36011999716,21,NA,NA,417978.597222222,NA,NA,2150.36011999716,NA,NA,32291.4769203916,24267.5920450009,41.7978597222222,2150.36011999716,0,636.619772367581,827.605704077856,572.957795130823,113.176848420903,0,0,0,0,15.0167763157895,11.2853618421053,15.7317299526349,12.625,1756,9,1429,NA,920224,0,57,4,2,1,"S",920304,2,239,1,"0239K10","483","4680",91,346,"3","3","3","3","11",11,5,5,9,1,"60",80,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,31,NA,NA,NA,NA,NA,NA,NA,NA,21,78,16,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,"P902","P714",15,NA,"9.25",NA,"IFN2",31,346,21,"19920224",1992,11
