"","Provincia","Estadillo","TREE_ID_IFN2","rumbo","distancia","specie","dbh_1","dbh_2","height","quality","shape","special_param","INVENTORY_ID","PLOT_ID","TREE_ID","IFN_TREE_ID","dbh","expan","basal_area"
"356601",19,1052,36,367," 7.8",26,135,140,5.5,2,3,"","IFN2","19_1052","19_1052_36","IFN2_19_1052_36",13.75,31.8309886183791,148.48934026733
"356602",19,1052,37,378," 6.6",26,208,209,7,2,2,"","IFN2","19_1052","19_1052_37","IFN2_19_1052_37",20.85,31.8309886183791,341.430253087547
"356608",19,1056,1,1," 4.9",26,145,154,6,2,2,"","IFN2","19_1056","19_1056_1","IFN2_19_1056_1",14.95,31.8309886183791,175.538453014738
"356609",19,1056,2,1," 3.3",26,162,162,6,2,2,"","IFN2","19_1056","19_1056_2","IFN2_19_1056_2",16.2,31.8309886183791,206.119894002026
"356610",19,1056,3,5," 8.9",26,182,181,6,2,5,"","IFN2","19_1056","19_1056_3","IFN2_19_1056_3",18.15,31.8309886183791,258.727826481796
"356611",19,1056,4,9," 7.3",26,161,165,6.5,2,2,"","IFN2","19_1056","19_1056_4","IFN2_19_1056_4",16.3,31.8309886183791,208.672438033068
"356612",19,1056,5,24," 4.7",26,149,144,6,2,2,"","IFN2","19_1056","19_1056_5","IFN2_19_1056_5",14.65,31.8309886183791,168.564117323769
"356613",19,1056,6,56," 3.8",26,173,171,6.5,2,2,"","IFN2","19_1056","19_1056_6","IFN2_19_1056_6",17.2,31.8309886183791,232.352192659501
"356614",19,1056,7,66," 6.9",26,219,224,8,2,2,"","IFN2","19_1056","19_1056_7","IFN2_19_1056_7",22.15,31.8309886183791,385.334010421465
"356615",19,1056,8,73," 8.9",26,142,145,6,2,3,"","IFN2","19_1056","19_1056_8","IFN2_19_1056_8",14.35,31.8309886183791,161.731153302211
"356616",19,1056,9,79," 6.3",26,173,165,6.5,2,2,"","IFN2","19_1056","19_1056_9","IFN2_19_1056_9",16.9,31.8309886183791,224.317569447945
"356617",19,1056,10,98," 9.2",26,149,145,5.5,2,3,"","IFN2","19_1056","19_1056_10","IFN2_19_1056_10",14.7,31.8309886183791,169.716689128555
"356618",19,1056,11,101," 6.1",26,180,175,6.5,2,2,"","IFN2","19_1056","19_1056_11","IFN2_19_1056_11",17.75,31.8309886183791,247.449508855409
"356619",19,1056,12,110," 3.8",26,162,155,5.5,2,3,"","IFN2","19_1056","19_1056_12","IFN2_19_1056_12",15.85,31.8309886183791,197.309690104115
"356620",19,1056,13,140," 5.3",26,190,185,7.5,2,2,"","IFN2","19_1056","19_1056_13","IFN2_19_1056_13",18.75,31.8309886183791,276.116541819415
"356621",19,1056,14,148," 1.3",26,177,180,8.5,2,2,"","IFN2","19_1056","19_1056_14","IFN2_19_1056_14",17.85,31.8309886183791,250.245526317103
"356622",19,1056,15,158," 8.7",26,147,146,6,2,2,"","IFN2","19_1056","19_1056_15","IFN2_19_1056_15",14.65,31.8309886183791,168.564117323769
"356623",19,1056,16,158," 3.3",26,101,101,5.5,2,3,"","IFN2","19_1056","19_1056_16","IFN2_19_1056_16",10.1,127.323954473516,80.1184666481737
"356624",19,1056,17,172," 4.6",26,142,145,7,2,2,"","IFN2","19_1056","19_1056_17","IFN2_19_1056_17",14.35,31.8309886183791,161.731153302211
"356625",19,1056,18,175," 7.2",26,127,131,6.5,2,3,"","IFN2","19_1056","19_1056_18","IFN2_19_1056_18",12.9,31.8309886183791,130.698108370969
"356626",19,1056,19,191," 6.7",26,165,160,7,2,2,"","IFN2","19_1056","19_1056_19","IFN2_19_1056_19",16.25,31.8309886183791,207.394202522139
"356627",19,1056,20,197," 5.1",26,148,150,6.5,2,2,"","IFN2","19_1056","19_1056_20","IFN2_19_1056_20",14.9,31.8309886183791,174.366246255868
"356628",19,1056,21,207," 7.4",26,144,148,6.5,2,5,"","IFN2","19_1056","19_1056_21","IFN2_19_1056_21",14.6,31.8309886183791,167.4154725098
"356629",19,1056,22,210," 3.7",26,126,127,5.5,2,3,"","IFN2","19_1056","19_1056_22","IFN2_19_1056_22",12.65,31.8309886183791,125.681377602268
"356630",19,1056,23,228," 9.5",26,173,176,7,2,2,"","IFN2","19_1056","19_1056_23","IFN2_19_1056_23",17.45,31.8309886183791,239.155704249931
"356631",19,1056,24,228," 2.2",26,193,199,6,2,2,"","IFN2","19_1056","19_1056_24","IFN2_19_1056_24",19.6,31.8309886183791,301.718558450764
"356632",19,1056,25,251," 4.5",26,228,220,7,2,2,"","IFN2","19_1056","19_1056_25","IFN2_19_1056_25",22.4,31.8309886183791,394.081382466304
"356633",19,1056,26,264," 6.7",26,139,142,6,2,3,"","IFN2","19_1056","19_1056_26","IFN2_19_1056_26",14.05,31.8309886183791,155.039560950065
"356634",19,1056,27,282," 6.8",26,213,204,7.5,2,2,"","IFN2","19_1056","19_1056_27","IFN2_19_1056_27",20.85,31.8309886183791,341.430253087547
"356635",19,1056,28,295," 7.4",26,187,196,7,2,2,"","IFN2","19_1056","19_1056_28","IFN2_19_1056_28",19.15,31.8309886183791,288.023177976521
"356636",19,1056,29,295," 1.7",26,150,149,6.5,2,2,"","IFN2","19_1056","19_1056_29","IFN2_19_1056_29",14.95,31.8309886183791,175.538453014738
"356637",19,1056,30,299,"10.4",26,227,233,8.5,2,2,"","IFN2","19_1056","19_1056_30","IFN2_19_1056_30",23,14.1471060526129,415.47562843725
"356638",19,1056,31,320," 5.7",26,208,209,7,2,2,"","IFN2","19_1056","19_1056_31","IFN2_19_1056_31",20.85,31.8309886183791,341.430253087547
"356639",19,1056,32,341," 2.7",26,172,168,6,2,2,"","IFN2","19_1056","19_1056_32","IFN2_19_1056_32",17,31.8309886183791,226.980069221863
"356640",19,1056,33,347," 4.7",26,156,167,6,2,2,"","IFN2","19_1056","19_1056_33","IFN2_19_1056_33",16.15,31.8309886183791,204.849512472731
"356641",19,1056,34,356," 6.4",26,215,220,7,2,2,"","IFN2","19_1056","19_1056_34","IFN2_19_1056_34",21.75,31.8309886183791,371.542418672205
"356642",19,1056,35,365,"11.0",26,253,251,7.5,2,2,"","IFN2","19_1056","19_1056_35","IFN2_19_1056_35",25.2,14.1471060526129,498.759249683916
"356643",19,1056,36,381," 7.2",26,152,151,6.5,2,2,"","IFN2","19_1056","19_1056_36","IFN2_19_1056_36",15.15,31.8309886183791,180.266549958391
"356644",19,1056,37,383," 9.0",26,156,160,5.5,2,3,"","IFN2","19_1056","19_1056_37","IFN2_19_1056_37",15.8,31.8309886183791,196.066797510539
"356645",19,1056,38,398," 1.8",26,144,142,6,2,3,"","IFN2","19_1056","19_1056_38","IFN2_19_1056_38",14.3,31.8309886183791,160.606070433144
"356659",19,1062,1,7," 3.8",26,83,83,4.5,2,3,"","IFN2","19_1062","19_1062_1","IFN2_19_1062_1",8.3,127.323954473516,54.1060794764502
"356660",19,1062,2,30," 6.1",26,163,158,6.5,2,2,"","IFN2","19_1062","19_1062_2","IFN2_19_1062_2",16.05,31.8309886183791,202.320530386591
"356661",19,1062,3,95," 2.6",26,97,99,5,2,3,"","IFN2","19_1062","19_1062_3","IFN2_19_1062_3",9.8,127.323954473516,75.4296396126909
"356662",19,1062,4,119," 1.3",26,134,132,5.5,2,3,"","IFN2","19_1062","19_1062_4","IFN2_19_1062_4",13.3,31.8309886183791,138.929081123375
"356663",19,1062,5,164," 7.2",26,144,145,6,2,3,"","IFN2","19_1062","19_1062_5","IFN2_19_1062_5",14.45,31.8309886183791,163.993100012796
"356664",19,1062,6,192," 6.8",26,163,160,6,2,3,"","IFN2","19_1062","19_1062_6","IFN2_19_1062_6",16.15,31.8309886183791,204.849512472731
"356665",19,1062,7,192," 1.3",26,140,139,5,2,3,"","IFN2","19_1062","19_1062_7","IFN2_19_1062_7",13.95,31.8309886183791,152.840446092552
"356666",19,1062,8,224," 2.2",26,80,79,4.5,2,3,"","IFN2","19_1062","19_1062_8","IFN2_19_1062_8",7.95,127.323954473516,49.6391274221272
"356667",19,1062,9,246," 5.1",26,176,162,7,2,3,"","IFN2","19_1062","19_1062_9","IFN2_19_1062_9",16.9,31.8309886183791,224.317569447945
"356668",19,1062,10,250," 3.2",26,138,138,6.6,2,3,"","IFN2","19_1062","19_1062_10","IFN2_19_1062_10",13.8,31.8309886183791,149.57122623741
"356669",19,1062,11,262," 9.8",26,188,182,7.5,2,2,"","IFN2","19_1062","19_1062_11","IFN2_19_1062_11",18.5,31.8309886183791,268.802521422777
"356670",19,1062,12,269," 6.5",26,145,147,6,2,3,"","IFN2","19_1062","19_1062_12","IFN2_19_1062_12",14.6,31.8309886183791,167.4154725098
"356671",19,1062,13,301," 9.8",26,149,148,6,2,3,"","IFN2","19_1062","19_1062_13","IFN2_19_1062_13",14.85,31.8309886183791,173.197966487814
"356672",19,1062,14,309," 7.3",26,135,134,6,2,3,"","IFN2","19_1062","19_1062_14","IFN2_19_1062_14",13.45,31.8309886183791,142.080491254007
"356673",19,1062,15,327," 6.6",26,135,132,6,2,3,"","IFN2","19_1062","19_1062_15","IFN2_19_1062_15",13.35,31.8309886183791,139.975624176102
"356674",19,1062,16,357," 4.5",26,86,87,4,2,3,"","IFN2","19_1062","19_1062_16","IFN2_19_1062_16",8.65,127.323954473516,58.7654540808056
"356675",19,1062,17,390," 4.6",26,123,120,4.5,2,3,"","IFN2","19_1062","19_1062_17","IFN2_19_1062_17",12.15,127.323954473516,115.94244037614
"356676",19,1064,1,2," 8.4",26,187,174,8,2,2,"2","IFN2","19_1064","19_1064_1","IFN2_19_1064_1",18.05,31.8309886183791,255.884685130297
"356677",19,1064,2,5," 5.7",26,137,125,7,2,3,"","IFN2","19_1064","19_1064_2","IFN2_19_1064_2",13.1,31.8309886183791,134.782178820636
"356678",19,1064,3,18," 4.8",26,170,172,8,2,2,"","IFN2","19_1064","19_1064_3","IFN2_19_1064_3",17.1,31.8309886183791,229.658276959048
"356679",19,1064,4,25," 3.7",26,206,203,8,2,2,"","IFN2","19_1064","19_1064_4","IFN2_19_1064_4",20.45,31.8309886183791,328.455475428221
"356680",19,1064,5,39," 9.8",26,182,181,7.5,2,2,"","IFN2","19_1064","19_1064_5","IFN2_19_1064_5",18.15,31.8309886183791,258.727826481796
"356681",19,1064,6,39," 2.7",26,162,175,7.5,2,2,"","IFN2","19_1064","19_1064_6","IFN2_19_1064_6",16.85,31.8309886183791,222.992210047212
"356682",19,1064,7,46," 8.8",26,237,238,8.5,2,2,"","IFN2","19_1064","19_1064_7","IFN2_19_1064_7",23.75,14.1471060526129,443.013651541373
"356683",19,1064,8,65," 7.3",26,186,184,8,2,2,"","IFN2","19_1064","19_1064_8","IFN2_19_1064_8",18.5,31.8309886183791,268.802521422777
"356684",19,1064,9,82," 1.1",26,152,153,6.5,2,2,"","IFN2","19_1064","19_1064_9","IFN2_19_1064_9",15.25,31.8309886183791,182.654160375119
"356685",19,1064,10,127,"10.9",26,234,234,8.5,2,2,"","IFN2","19_1064","19_1064_10","IFN2_19_1064_10",23.4,14.1471060526129,430.052618349907
"356686",19,1064,11,130," 7.1",26,188,189,8.5,2,2,"","IFN2","19_1064","19_1064_11","IFN2_19_1064_11",18.85,31.8309886183791,279.06963891379
"356687",19,1064,12,156," 9.3",26,134,135,7,2,2,"","IFN2","19_1064","19_1064_12","IFN2_19_1064_12",13.45,31.8309886183791,142.080491254007
"356688",19,1064,13,235," 4.5",26,180,177,7.5,2,2,"","IFN2","19_1064","19_1064_13","IFN2_19_1064_13",17.85,31.8309886183791,250.245526317103
"356689",19,1064,14,237," 3.8",26,139,138,7.5,2,2,"","IFN2","19_1064","19_1064_14","IFN2_19_1064_14",13.85,31.8309886183791,150.657039198307
"356690",19,1064,15,247," 2.8",26,142,153,7.5,2,2,"","IFN2","19_1064","19_1064_15","IFN2_19_1064_15",14.75,31.8309886183791,170.873187924157
"356691",19,1064,16,259," 9.1",26,193,196,7,2,2,"","IFN2","19_1064","19_1064_16","IFN2_19_1064_16",19.45,31.8309886183791,297.118088708663
"356692",19,1064,17,261," 7.8",26,150,153,7,2,2,"","IFN2","19_1064","19_1064_17","IFN2_19_1064_17",15.15,31.8309886183791,180.266549958391
"356693",19,1064,18,271," 6.7",26,173,177,7,2,2,"","IFN2","19_1064","19_1064_18","IFN2_19_1064_18",17.5,31.8309886183791,240.528187540469
"356694",19,1064,19,284," 5.9",26,141,148,6,2,3,"","IFN2","19_1064","19_1064_19","IFN2_19_1064_19",14.45,31.8309886183791,163.993100012796
"356695",19,1064,20,284," 2.2",26,203,209,7,2,2,"","IFN2","19_1064","19_1064_20","IFN2_19_1064_20",20.6,31.8309886183791,333.291564619341
"356696",19,1064,21,303," 6.0",26,181,175,6.5,2,2,"","IFN2","19_1064","19_1064_21","IFN2_19_1064_21",17.8,31.8309886183791,248.845554090848
"356697",19,1064,22,338," 7.5",26,150,152,7,2,2,"","IFN2","19_1064","19_1064_22","IFN2_19_1064_22",15.1,31.8309886183791,179.078635236252
"356698",19,1064,23,340," 3.0",26,127,129,5.5,2,3,"","IFN2","19_1064","19_1064_23","IFN2_19_1064_23",12.8,31.8309886183791,128.679635091038
"356699",19,1064,24,344," 8.4",26,144,141,7,2,2,"","IFN2","19_1064","19_1064_24","IFN2_19_1064_24",14.25,31.8309886183791,159.484914554894
"356700",19,1064,25,350," 3.7",26,90,82,5,2,3,"","IFN2","19_1064","19_1064_25","IFN2_19_1064_25",8.6,127.323954473516,58.0880481648753
"356701",19,1064,26,351," 9.1",26,172,171,7,2,2,"","IFN2","19_1064","19_1064_26","IFN2_19_1064_26",17.15,31.8309886183791,231.003271313866
"356702",19,1064,27,364," 5.4",26,191,190,7.5,2,2,"","IFN2","19_1064","19_1064_27","IFN2_19_1064_27",19.05,31.8309886183791,285.022956992342
"356703",19,1064,28,367," 6.2",26,151,153,7.5,2,2,"","IFN2","19_1064","19_1064_28","IFN2_19_1064_28",15.2,31.8309886183791,181.458391671346
"356704",19,1064,29,374," 7.6",26,192,187,7.5,2,2,"","IFN2","19_1064","19_1064_29","IFN2_19_1064_29",18.95,31.8309886183791,282.038443971432
"356705",19,1064,30,378," 9.1",26,172,179,7,2,2,"","IFN2","19_1064","19_1064_30","IFN2_19_1064_30",17.55,31.8309886183791,241.904597821823
"356706",19,1065,1,19," 8.1",26,128,124,6.5,2,3,"","IFN2","19_1065","19_1065_1","IFN2_19_1065_1",12.6,31.8309886183791,124.689812420979
"356707",19,1065,2,19," 0.7",26,136,141,7,2,3,"","IFN2","19_1065","19_1065_2","IFN2_19_1065_2",13.85,31.8309886183791,150.657039198307
"356708",19,1065,3,36," 9.0",26,134,137,6.5,2,3,"","IFN2","19_1065","19_1065_3","IFN2_19_1065_3",13.55,31.8309886183791,144.20106629518
"356709",19,1065,4,83," 3.4",26,95,93,5,2,3,"","IFN2","19_1065","19_1065_4","IFN2_19_1065_4",9.4,127.323954473516,69.3977817177985
"356710",19,1065,5,182," 6.3",26,136,134,7,2,2,"","IFN2","19_1065","19_1065_5","IFN2_19_1065_5",13.5,31.8309886183791,143.138815279185
"356711",19,1065,6,185,"10.2",43,137,135,6.5,2,5,"9","IFN2","19_1065","19_1065_6","IFN2_19_1065_6",13.6,31.8309886183791,145.267244301992
"356712",19,1065,7,197," 5.8",26,128,124,6.5,2,3,"","IFN2","19_1065","19_1065_7","IFN2_19_1065_7",12.6,31.8309886183791,124.689812420979
"356713",19,1065,8,226," 4.9",43,82,89,5,2,5,"","IFN2","19_1065","19_1065_8","IFN2_19_1065_8",8.55,127.323954473516,57.414569239762
"356714",19,1065,9,241," 9.4",26,174,168,7.5,2,2,"","IFN2","19_1065","19_1065_9","IFN2_19_1065_9",17.1,31.8309886183791,229.658276959048
"356715",19,1065,10,310," 3.7",26,144,142,6,2,2,"","IFN2","19_1065","19_1065_10","IFN2_19_1065_10",14.3,31.8309886183791,160.606070433144
"356716",19,1065,11,349," 0.6",26,97,98,6,2,3,"","IFN2","19_1065","19_1065_11","IFN2_19_1065_11",9.75,127.323954473516,74.6619129079699
"356717",19,1065,12,395," 3.2",43,81,84,4.5,2,5,"2","IFN2","19_1065","19_1065_12","IFN2_19_1065_12",8.25,127.323954473516,53.4561624962388
"356734",19,1067,1,42," 7.6",26,168,161,6.5,2,2,"","IFN2","19_1067","19_1067_1","IFN2_19_1067_1",16.45,31.8309886183791,212.530706510758
"356735",19,1067,2,51," 4.0",26,100,102,5.5,2,3,"","IFN2","19_1067","19_1067_2","IFN2_19_1067_2",10.1,127.323954473516,80.1184666481737
"356736",19,1067,3,77," 2.3",26,168,172,6,2,2,"","IFN2","19_1067","19_1067_3","IFN2_19_1067_3",17,31.8309886183791,226.980069221863
"356737",19,1067,4,104," 5.9",26,129,128,5.5,2,3,"","IFN2","19_1067","19_1067_4","IFN2_19_1067_4",12.85,31.8309886183791,129.686908235595
"356738",19,1067,5,130," 2.9",26,122,117,3.5,3,5,"","IFN2","19_1067","19_1067_5","IFN2_19_1067_5",11.95,127.323954473516,112.156821228564
"356739",19,1067,6,175," 2.2",26,159,156,5.5,2,3,"","IFN2","19_1067","19_1067_6","IFN2_19_1067_6",15.75,31.8309886183791,194.82783190778
"356740",19,1067,7,196," 4.9",26,153,157,6,2,3,"","IFN2","19_1067","19_1067_7","IFN2_19_1067_7",15.5,31.8309886183791,188.691908756237
"356741",19,1067,8,204," 6.1",26,155,152,6.5,2,2,"","IFN2","19_1067","19_1067_8","IFN2_19_1067_8",15.35,31.8309886183791,185.057478755115
"356742",19,1067,9,210," 7.6",26,145,142,6,2,3,"","IFN2","19_1067","19_1067_9","IFN2_19_1067_9",14.35,31.8309886183791,161.731153302211
"356743",19,1067,10,214," 9.3",26,161,163,6,2,3,"","IFN2","19_1067","19_1067_10","IFN2_19_1067_10",16.2,31.8309886183791,206.119894002026
"356744",19,1067,11,234," 3.3",26,108,100,5,2,3,"","IFN2","19_1067","19_1067_11","IFN2_19_1067_11",10.4,127.323954473516,84.948665353068
"356745",19,1067,12,247," 8.6",26,166,167,6.5,2,3,"","IFN2","19_1067","19_1067_12","IFN2_19_1067_12",16.65,31.8309886183791,217.730042352449
"356746",19,1067,13,251," 6.0",26,145,142,6,2,3,"","IFN2","19_1067","19_1067_13","IFN2_19_1067_13",14.35,31.8309886183791,161.731153302211
"356747",19,1067,14,269," 3.3",26,169,164,6,2,3,"","IFN2","19_1067","19_1067_14","IFN2_19_1067_14",16.65,31.8309886183791,217.730042352449
"356748",19,1067,15,271," 9.6",26,145,141,5.5,2,3,"","IFN2","19_1067","19_1067_15","IFN2_19_1067_15",14.3,31.8309886183791,160.606070433144
"356749",19,1067,16,276," 8.6",26,132,141,6,2,3,"","IFN2","19_1067","19_1067_16","IFN2_19_1067_16",13.65,31.8309886183791,146.337349299621
"356750",19,1067,17,285," 7.5",26,194,187,7,2,2,"","IFN2","19_1067","19_1067_17","IFN2_19_1067_17",19.05,31.8309886183791,285.022956992342
"356751",19,1067,18,295," 7.4",26,153,152,5.5,2,3,"","IFN2","19_1067","19_1067_18","IFN2_19_1067_18",15.25,31.8309886183791,182.654160375119
"356752",19,1067,19,304," 6.3",26,142,134,5,2,3,"","IFN2","19_1067","19_1067_19","IFN2_19_1067_19",13.8,31.8309886183791,149.57122623741
"356753",19,1067,20,317," 2.3",26,117,118,4.5,2,3,"","IFN2","19_1067","19_1067_20","IFN2_19_1067_20",11.75,127.323954473516,108.43403393406
"356754",19,1067,21,341," 6.1",26,183,192,6,2,3,"","IFN2","19_1067","19_1067_21","IFN2_19_1067_21",18.75,31.8309886183791,276.116541819415
"356755",19,1067,22,348," 2.7",26,139,143,5.5,2,3,"","IFN2","19_1067","19_1067_22","IFN2_19_1067_22",14.1,31.8309886183791,156.145008865047
"356756",19,1067,23,373," 2.8",26,151,150,6,2,2,"","IFN2","19_1067","19_1067_23","IFN2_19_1067_23",15.05,31.8309886183791,177.894647504931
"356757",19,1067,24,379," 7.9",26,222,222,7,2,2,"","IFN2","19_1067","19_1067_24","IFN2_19_1067_24",22.2,31.8309886183791,387.075630848798
"356758",19,1067,25,383," 4.0",26,98,102,5,2,3,"","IFN2","19_1067","19_1067_25","IFN2_19_1067_25",10,127.323954473516,78.5398163397448
"356759",19,1067,26,397," 6.7",26,150,143,5.5,2,3,"","IFN2","19_1067","19_1067_26","IFN2_19_1067_26",14.65,31.8309886183791,168.564117323769
"356760",19,1067,27,397," 3.9",26,96,93,5,3,5,"","IFN2","19_1067","19_1067_27","IFN2_19_1067_27",9.45,127.323954473516,70.1380194868006
"356761",19,1074,1,18," 8.7",26,151,160,5,2,3,"","IFN2","19_1074","19_1074_1","IFN2_19_1074_1",15.55,31.8309886183791,189.911239404911
"356762",19,1074,2,27," 6.6",26,129,131,4,2,3,"","IFN2","19_1074","19_1074_2","IFN2_19_1074_2",13,31.8309886183791,132.732289614169
"356763",19,1074,3,29," 7.6",26,134,130,4,2,3,"","IFN2","19_1074","19_1074_3","IFN2_19_1074_3",13.2,31.8309886183791,136.847775990371
"356764",19,1074,4,174," 5.3",26,135,132,4,2,3,"","IFN2","19_1074","19_1074_4","IFN2_19_1074_4",13.35,31.8309886183791,139.975624176102
"356765",19,1074,5,181," 3.9",26,163,167,4.5,2,3,"","IFN2","19_1074","19_1074_5","IFN2_19_1074_5",16.5,31.8309886183791,213.824649984955
"356766",19,1074,6,184," 2.5",26,132,141,4,2,3,"","IFN2","19_1074","19_1074_6","IFN2_19_1074_6",13.65,31.8309886183791,146.337349299621
"356767",19,1074,7,222," 1.4",26,157,162,4,2,3,"","IFN2","19_1074","19_1074_7","IFN2_19_1074_7",15.95,31.8309886183791,199.807256263719
"356768",19,1074,8,282," 9.8",26,137,140,5.5,2,3,"","IFN2","19_1074","19_1074_8","IFN2_19_1074_8",13.85,31.8309886183791,150.657039198307
"356769",19,1074,9,334," 4.0",26,85,84,3.5,2,3,"","IFN2","19_1074","19_1074_9","IFN2_19_1074_9",8.45,127.323954473516,56.0793923619863
"356770",19,1074,10,340," 5.3",26,131,134,3.5,2,3,"","IFN2","19_1074","19_1074_10","IFN2_19_1074_10",13.25,31.8309886183791,137.886465061465
"356771",19,1074,11,341," 2.1",26,175,175,4,2,3,"","IFN2","19_1074","19_1074_11","IFN2_19_1074_11",17.5,31.8309886183791,240.528187540469
"356772",19,1074,12,379," 8.1",26,193,198,6.5,2,2,"","IFN2","19_1074","19_1074_12","IFN2_19_1074_12",19.55,31.8309886183791,300.181141545913
"364825",19,2185,1,53," 1.7",26,90,89,4,2,3,"","IFN2","19_2185","19_2185_1","IFN2_19_2185_1",8.95,127.323954473516,62.9123563835441
"364826",19,2185,2,119," 1.3",26,92,88,4,2,3,"","IFN2","19_2185","19_2185_2","IFN2_19_2185_2",9,127.323954473516,63.6172512351933
"364827",19,2185,3,223," 3.2",26,90,90,4,2,3,"","IFN2","19_2185","19_2185_3","IFN2_19_2185_3",9,127.323954473516,63.6172512351933
"364828",19,2185,4,225," 2.6",26,82,82,3.5,2,3,"","IFN2","19_2185","19_2185_4","IFN2_19_2185_4",8.2,127.323954473516,52.8101725068444
"364890",19,2192,1,24," 4.2",26,98,95,3.5,2,3,"","IFN2","19_2192","19_2192_1","IFN2_19_2192_1",9.65,127.323954473516,73.1382404709789
"364898",19,2197,1,23," 8.3",26,220,223,7.5,2,2,"","IFN2","19_2197","19_2197_1","IFN2_19_2197_1",22.15,31.8309886183791,385.334010421465
"364899",19,2197,2,125," 6.8",26,262,268,6.5,2,2,"","IFN2","19_2197","19_2197_2","IFN2_19_2197_2",26.5,14.1471060526129,551.545860245858
"364900",19,2197,3,127," 9.8",26,203,208,8.5,2,2,"","IFN2","19_2197","19_2197_3","IFN2_19_2197_3",20.55,31.8309886183791,331.675607898151
"364901",19,2197,4,148," 9.7",26,196,205,6,2,2,"","IFN2","19_2197","19_2197_4","IFN2_19_2197_4",20.05,31.8309886183791,315.732025181183
"364902",19,2197,5,162," 6.6",26,256,256,8.5,2,2,"","IFN2","19_2197","19_2197_5","IFN2_19_2197_5",25.6,14.1471060526129,514.718540364152
"364903",19,2197,6,201," 9.6",26,242,240,6,2,2,"","IFN2","19_2197","19_2197_6","IFN2_19_2197_6",24.1,14.1471060526129,456.167107282872
"364904",19,2197,7,298," 7.6",26,257,273,8,2,2,"","IFN2","19_2197","19_2197_7","IFN2_19_2197_7",26.5,14.1471060526129,551.545860245858
"364905",19,2197,8,302," 2.5",26,285,272,9,2,2,"","IFN2","19_2197","19_2197_8","IFN2_19_2197_8",27.85,14.1471060526129,609.172486989737
"364906",19,2197,9,314,"10.3",26,136,130,5,2,3,"","IFN2","19_2197","19_2197_9","IFN2_19_2197_9",13.3,31.8309886183791,138.929081123375
"364907",19,2197,10,372," 8.4",26,239,237,7,2,2,"","IFN2","19_2197","19_2197_10","IFN2_19_2197_10",23.8,14.1471060526129,444.880935674851
"364908",19,2197,11,381,"13.0",26,238,250,7.5,2,2,"","IFN2","19_2197","19_2197_11","IFN2_19_2197_11",24.4,14.1471060526129,467.594650560305
"364909",19,2200,1,53," 8.4",26,140,140,6,2,3,"","IFN2","19_2200","19_2200_1","IFN2_19_2200_1",14,31.8309886183791,153.9380400259
